,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
84708,2020-07-20 17:33:48,4400011257587661852,fraud_Schumm PLC,health_fitness,60.68,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,109f64de0838a2e9b6bef490fcf0a366,1374341628,41.683582,-98.602574,0
84709,2020-07-20 17:33:50,3590736522064285,fraud_Hermann and Sons,shopping_pos,7.49,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,0a80d9f68a2fc889c2ad445883b8d579,1374341630,34.68496,-93.149304,0
84710,2020-07-20 17:34:18,6011504998544485,fraud_Streich Ltd,home,177.39,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,b3d3031663da43ba22f25fee3db52129,1374341658,33.466083000000005,-85.873982,0
84711,2020-07-20 17:34:43,4428154703770710,fraud_Torphy-Kertzmann,health_fitness,37.41,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,ef1d08ed2f44f4e5be573a86b2d13e67,1374341683,47.370951,-117.475719,0
84712,2020-07-20 17:35:10,3502377050801561,fraud_Kozey-Kuhlman,personal_care,32.97,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,fe3c6d26f42ff613e11697a172762e13,1374341710,31.367158,-95.95645400000001,0
84713,2020-07-20 17:35:30,373905417449658,"fraud_Roberts, Daniel and Macejkovic",kids_pets,96.63,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929000000000002,-97.6443,2526,Phytotherapist,1970-11-12,29de09dd9a15fc5c967009c30ad854ee,1374341730,32.072973,-98.00614200000001,0
84714,2020-07-20 17:36:03,4996263498048679,fraud_Fadel-Hilpert,health_fitness,37.01,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,ee6995265cd11bdc5bdef22e35260222,1374341763,42.186232000000004,-124.53443200000001,0
84715,2020-07-20 17:36:45,6011366578560244,"fraud_Lang, Towne and Schuppe",kids_pets,73.23,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,f247835af71791e1e70a2d866049d269,1374341805,40.702458,-78.311738,0
84716,2020-07-20 17:36:47,213199865312311,"fraud_Ledner, Hartmann and Feest",health_fitness,10.41,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,eee062766447ca89075677ac6c13986e,1374341807,35.148781,-84.290118,0
84717,2020-07-20 17:37:18,4170689372027579,fraud_Shanahan-Lehner,personal_care,25.03,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,db202997defb41e5827a0213eadbc5f2,1374341838,35.487134999999995,-98.17885,0
84718,2020-07-20 17:37:45,3531129874770000,fraud_Bahringer-Streich,food_dining,65.45,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,e5c999141e65edd35ef529023530e094,1374341865,43.089918,-73.033807,0
84719,2020-07-20 17:37:56,4509142395811241,"fraud_Hoppe, Harris and Bednar",entertainment,50.93,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,e8d4923ece25dfd2aa35d3a9a5786096,1374341876,31.047371999999996,-82.751542,0
84720,2020-07-20 17:38:10,180048185037117,fraud_Kihn Inc,shopping_pos,39.89,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,7beb4661e53fc0e5c57515497f46d2d1,1374341890,40.721211,-75.30463,0
84721,2020-07-20 17:38:20,3501509250702469,fraud_Kilback Group,food_dining,24.03,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,b84d662611e5c5d2fd4bfc80d9228514,1374341900,25.686335,-82.662734,0
84722,2020-07-20 17:38:41,4536996888716062123,fraud_Crooks and Sons,personal_care,38.2,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,241a1337fa3385e5b7e6585c745b4e9f,1374341921,36.325703000000004,-105.245021,0
84723,2020-07-20 17:38:42,2297447006766555,"fraud_Bahringer, Osinski and Block",food_dining,8.1,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,1d1578d06580934e23b18cbe8e4392fc,1374341922,39.61083,-89.312567,0
84724,2020-07-20 17:39:11,2283743876903625,fraud_Johns-Hoeger,entertainment,42.12,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,8ba223373fb8f516994eccf609063c93,1374341951,33.436183,-84.627852,0
84725,2020-07-20 17:39:39,4683520018489354,fraud_Kub PLC,personal_care,4.26,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,12f526ab07337b750b0f3c3913f5ed15,1374341979,34.379335,-118.05016699999999,0
84726,2020-07-20 17:39:52,180046165512893,fraud_Windler LLC,kids_pets,70.43,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,54539ac9e0b649f2875a07a8e7386e62,1374341992,45.566857,-122.990003,0
84727,2020-07-20 17:40:04,30561214688470,fraud_Hamill-D'Amore,health_fitness,48.36,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,a02a51b6d53a2d81606a0c51a74e977a,1374342004,40.585759,-76.24254300000001,0
84728,2020-07-20 17:40:07,3521417320836166,"fraud_Runolfsdottir, Mueller and Hand",entertainment,35.53,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849000000000004,-86.272,910148,Firefighter,1975-11-30,7249b5fb329c36440988e4cfe7ad7ef4,1374342007,40.489128,-86.461451,0
84729,2020-07-20 17:40:46,3512365128314616,fraud_Schuppe LLC,entertainment,88.51,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,0af31ade7a52c8457c373669b06468de,1374342046,39.402409999999996,-91.151048,0
84730,2020-07-20 17:40:57,4306586894261180,fraud_Boyer-Haley,travel,3.64,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,fa02ec10a8ad28b57fd2d8019dde8fa2,1374342057,40.873795,-87.832089,0
84731,2020-07-20 17:41:33,3520550088202337,fraud_Rau-Grant,kids_pets,21.52,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,0684dca59b0a31f774c1b04e938e172f,1374342093,48.346244,-89.85797,0
84732,2020-07-20 17:41:47,3519607465576254,fraud_Labadie LLC,personal_care,65.68,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,c17a4508b096aac7ac5ac2a7f7c44e87,1374342107,41.349037,-125.076769,0
84733,2020-07-20 17:42:01,3575540972310993,fraud_Towne LLC,misc_pos,2.29,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,e44c94b96161d409d0d6224c2e2a06d2,1374342121,34.048459,-89.400601,0
84734,2020-07-20 17:42:11,4586810168620942,fraud_Bartoletti and Sons,personal_care,21.0,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,50bab2fceaf830d3d5dbe3bd439a6d5d,1374342131,31.745077000000002,-80.606243,0
84735,2020-07-20 17:42:22,3519607465576254,"fraud_Crist, Jakubowski and Littel",home,63.81,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,96dd4e58683da5f4d3ff13f9f9aa1ca8,1374342142,40.878407,-124.45295700000001,0
84736,2020-07-20 17:42:28,630451534402,fraud_Boyer PLC,shopping_net,6.41,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,c121de1ad42a02e2fc51fd8646ad1384,1374342148,46.197589,-86.460822,0
84737,2020-07-20 17:42:29,36890292963032,fraud_Ernser-Feest,home,132.23,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,5b5c5774ce1ea80d6a39a8b372dad9cd,1374342149,32.626445000000004,-82.08710699999999,0
84738,2020-07-20 17:42:37,4658490815480264,"fraud_Schneider, Hayes and Nikolaus",food_dining,10.02,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,d8d91729eabe4fa63b7ef15ce07b7020,1374342157,40.516422999999996,-80.377646,0
84739,2020-07-20 17:42:41,213178765398315,fraud_Christiansen-Gusikowski,misc_pos,84.67,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,842acf0daca9f868ead0e5a593f80920,1374342161,42.070007000000004,-108.134029,0
84740,2020-07-20 17:42:59,344342339068828,fraud_Wilkinson PLC,kids_pets,77.83,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,851a39069b2b5454f8494d79d4396cdc,1374342179,30.666583000000003,-82.353836,0
84741,2020-07-20 17:43:04,4623560839669,fraud_Zboncak Ltd,food_dining,5.78,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,bfbf5699ca87f6dc20c6c6b80283a998,1374342184,43.149093,-94.092171,0
84742,2020-07-20 17:43:13,3566094707272327,"fraud_Hauck, Dietrich and Funk",kids_pets,59.8,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,885637d72deb1496a875f6bd85b15c19,1374342193,33.617902,-118.605456,0
84743,2020-07-20 17:43:25,4769426683924058915,fraud_Heller PLC,health_fitness,90.69,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,415b7afac8dc2108c590c28fc5a3a16e,1374342205,41.040938,-76.494615,0
84744,2020-07-20 17:43:30,2266735643685262,"fraud_Langworth, Boehm and Gulgowski",shopping_net,9.15,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,dc23403b21c59079ad0855e6e38188fa,1374342210,33.51404,-86.010944,0
84745,2020-07-20 17:43:40,4904681492230012,"fraud_Lowe, Dietrich and Erdman",kids_pets,109.2,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,c28a713954a204471d97bac15b284068,1374342220,42.77432,-74.925005,0
84746,2020-07-20 17:43:59,180036456789979,"fraud_Hahn, Bahringer and McLaughlin",personal_care,13.93,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,4d71a4609479b7e664f600b62ba776a1,1374342239,43.198658,-90.577744,0
84747,2020-07-20 17:44:11,36485887555770,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,57.51,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,d1dc214d1c117cca0aba041f1a7bd961,1374342251,41.449644,-83.20913900000001,0
84748,2020-07-20 17:44:19,4348786085525522,fraud_Botsford and Sons,home,93.36,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,23f4a6f073f5e1f9343490c79f2424f4,1374342259,44.241153999999995,-88.44689,0
84749,2020-07-20 17:44:32,3560246577314524,fraud_Turner LLC,travel,7.89,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,25aa65f26a5c95977ee7ddbc81ef20c8,1374342272,37.647977000000004,-96.55574200000001,0
84750,2020-07-20 17:44:53,676309913934,fraud_Padberg-Sauer,home,72.68,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,1988-01-04,feb24a3b1925551aeef2adad090116f9,1374342293,39.234476,-104.461538,0
84751,2020-07-20 17:45:05,3573030041201292,fraud_McDermott-Rice,misc_pos,9.51,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,f4e53822e53ab1b460602ea05ede49fa,1374342305,41.144714,-111.41073700000001,0
84752,2020-07-20 17:45:20,3528407217576457,fraud_Volkman PLC,food_dining,34.39,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,668342dffb35038a242a1b42f5c5f47f,1374342320,37.053507,-81.927397,0
84753,2020-07-20 17:45:29,30290551782700,fraud_Marvin-Lind,personal_care,115.23,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,e342e624ec142caae5f7b89e06cc37cc,1374342329,35.930166,-88.605127,0
84754,2020-07-20 17:45:35,4128730454058057622,fraud_Jakubowski Inc,home,49.98,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,73d1a4ef7e411b7850bd691a397a76a8,1374342335,31.247871000000004,-96.046524,0
84755,2020-07-20 17:45:52,36722699017270,fraud_Ullrich Ltd,kids_pets,67.02,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,eadd64e76dab9f9f9b418c25922c0418,1374342352,33.022481,-111.385814,0
84756,2020-07-20 17:46:08,3575789281659026,fraud_Padberg-Sauer,home,75.64,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,6be277d8d20f9406eeccf921296d48c6,1374342368,38.209449,-94.085663,0
84757,2020-07-20 17:46:21,372246459334925,fraud_Ullrich Ltd,kids_pets,26.84,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,bf062db32d4e69127ad1215a3e93f93f,1374342381,44.384342,-103.524462,0
84758,2020-07-20 17:47:07,6539653032686894,fraud_Collier LLC,home,12.42,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,1966-09-19,6f6851156b4650b5ae95ad02bdf703ca,1374342427,38.682153,-121.204172,0
84759,2020-07-20 17:47:31,3575540972310993,"fraud_Koss, McLaughlin and Mayer",food_dining,66.89,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,aa5835851edad8c9eabfd043d44d29ae,1374342451,34.135635,-90.087115,0
84760,2020-07-20 17:47:34,375248307838179,"fraud_Zemlak, Tillman and Cremin",personal_care,87.13,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,f7c76b45f2f78f650f156576a1ffbd3e,1374342454,38.409726,-79.594522,0
84761,2020-07-20 17:47:48,3549202406645667,"fraud_Romaguera, Wehner and Tromp",kids_pets,39.62,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,7b565c2859fedc03c121a9f6f166682c,1374342468,43.812695,-71.12920600000001,0
84762,2020-07-20 17:47:56,343668971234893,fraud_Reilly and Sons,health_fitness,144.96,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,a0acaa86b8429a4ab3711f982df420ff,1374342476,34.397102000000004,-80.626111,0
84763,2020-07-20 17:48:05,4364010865167176,"fraud_Turner, Ruecker and Parisian",misc_pos,2.27,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,a7975720879d85702d42ecc2ad9e3f2e,1374342485,40.376216,-118.993103,0
84764,2020-07-20 17:48:37,4158945090781624,fraud_O'Hara-Wilderman,food_dining,10.07,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,a1c631835c958b33b31e260ef1a24e77,1374342517,41.013298,-80.203274,0
84765,2020-07-20 17:49:02,370348764075623,"fraud_Kihn, Brakus and Goyette",personal_care,6.55,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.48200000000001,8512,"Accountant, chartered public finance",1951-09-03,30e3c267b39cc6b7df258c547acfaada,1374342542,30.744922999999996,-89.961962,0
84766,2020-07-20 17:49:06,4629451965224809,"fraud_Reichel, Bradtke and Blanda",travel,8.38,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,7d3311bcf15c52a459c35a81743d6b7b,1374342546,31.102161,-83.18448599999999,0
84767,2020-07-20 17:49:20,4997733566924489,fraud_Jast Ltd,shopping_net,558.13,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,6a0e760d771f95cca88d80991b364c12,1374342560,45.192716,-92.706913,0
84768,2020-07-20 17:49:45,3598014571045296,"fraud_Douglas, Schneider and Turner",shopping_pos,4.28,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,e370965b807cef44f3d87e991951b5c3,1374342585,35.093894,-78.137027,0
84769,2020-07-20 17:49:56,4904681492230012,fraud_O'Keefe-Wisoky,food_dining,5.96,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,a74eddef68eb49c7cbf811b97aa5357b,1374342596,41.768986,-74.494642,0
84770,2020-07-20 17:49:56,343746486082492,fraud_Torp-Lemke,misc_pos,3.92,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,cf9bf316ff09165bf8c3b60e70e5e935,1374342596,44.238007,-85.129439,0
84771,2020-07-20 17:50:25,4292902571056973207,"fraud_Terry, Johns and Bins",misc_pos,90.39,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,d2f90e05d6f623388080f78ceee71fcd,1374342625,46.223962,-114.379922,0
84772,2020-07-20 17:50:36,2269768987945882,fraud_Daugherty LLC,kids_pets,54.97,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,5976793b9405c057effcbc691f9d26b5,1374342636,42.564712,-78.603087,0
84773,2020-07-20 17:50:38,180042946491150,fraud_Collier LLC,home,76.33,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,23435f823dcaf303011f24b0f3ad6cd2,1374342638,27.546153000000004,-81.8974,0
84774,2020-07-20 17:50:43,6534628260579800,fraud_Lind-Buckridge,entertainment,3.91,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,42342a59e17d522f6bddd133d426547e,1374342643,44.950129,-73.375126,0
84775,2020-07-20 17:51:15,6593250708747804,fraud_Volkman-Predovic,shopping_net,7.52,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,cd6277b522dceac4ee91a39c0982763c,1374342675,27.632070000000002,-80.314375,0
84776,2020-07-20 17:51:35,4476840372112,"fraud_Ruecker, Beer and Collier",shopping_net,52.75,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,58bd22b80baa37617fdb66aa379fa274,1374342695,34.356165000000004,-87.06093299999999,0
84777,2020-07-20 17:51:38,4623560839669,fraud_Little Ltd,kids_pets,21.82,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,9b0ba0ab9888d042aae9f91e4271949d,1374342698,41.965384,-94.147979,0
84778,2020-07-20 17:51:51,30270432095985,fraud_Wilkinson LLC,personal_care,81.01,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,d79bd21b2c9d161354485ad769e94e22,1374342711,40.571399,-91.69296899999999,0
84779,2020-07-20 17:52:14,4500002361389,fraud_Gulgowski LLC,home,40.41,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,de4ac34988f29474cc6bac244bdeb214,1374342734,39.053444,-75.60457199999999,0
84780,2020-07-20 17:53:27,6011693194885790,fraud_Pouros-Conroy,shopping_pos,181.69,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,5a49ba1d68dd2a6634f3f16f73e7c346,1374342807,45.406065000000005,-93.981171,0
84781,2020-07-20 17:53:40,3533742182628021,fraud_Kihn-Fritsch,food_dining,32.57,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,944633bd15ad0f8d0fcd5ed7ce507c8f,1374342820,32.567484,-78.943158,0
84782,2020-07-20 17:53:53,341542810616333,"fraud_Berge, Kautzer and Harris",personal_care,57.87,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,07cad9eda4465997839203ff43b65c6f,1374342833,38.88177,-93.131462,0
84783,2020-07-20 17:54:29,4128027264554082,fraud_Lynch-Mohr,travel,4.2,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,f7733ef4a44fe7034946478a57f435ac,1374342869,39.414627,-82.896137,0
84784,2020-07-20 17:54:56,503874407318,fraud_Herman Inc,misc_pos,1.16,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,a02a29b95ca1b9de38df28721d712a70,1374342896,28.802892,-98.407362,0
84785,2020-07-20 17:54:59,4464457352619,fraud_Dickinson Ltd,personal_care,214.82,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,891d07859a0684959985a789b6bd2f16,1374342899,28.884228999999998,-83.703327,0
84786,2020-07-20 17:55:23,4550599031376731,"fraud_Zemlak, Tillman and Cremin",personal_care,33.48,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,c685949d8e5ea377a818bf929fbc3816,1374342923,40.530584999999995,-82.631068,0
84787,2020-07-20 17:55:39,60490596305,fraud_Waters-Cruickshank,health_fitness,165.97,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,63ec032346a97f3ed78e6a64b5060823,1374342939,34.32444,-91.08391999999999,0
84788,2020-07-20 17:55:44,3543591270174051,"fraud_Reinger, Weissnat and Strosin",food_dining,30.34,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,d8c8b99952f544ae3be225f97a9b2253,1374342944,39.655344,-78.309659,0
84789,2020-07-20 17:55:51,213125815021702,"fraud_Turcotte, McKenzie and Koss",entertainment,36.3,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,ab29617717adb901e2dc4e7f6a8bb6ae,1374342951,41.520140000000005,-74.50367,0
84790,2020-07-20 17:55:56,4585132874641,"fraud_Terry, Johns and Bins",misc_pos,3.17,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,c5a99bdb68523c7e2a7bf7088ea8ef51,1374342956,40.35151,-92.858921,0
84791,2020-07-20 17:56:14,4334230547694630,fraud_McKenzie-Huels,food_dining,144.61,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,f9e7346bb686f3ecf713f4763d99222a,1374342974,43.195119,-110.519861,0
84792,2020-07-20 17:56:35,676314217768,fraud_Ankunding LLC,shopping_net,5.34,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,c9f8c92859f586d0ff21839e7d4fbfd4,1374342995,38.413824,-93.212014,0
84793,2020-07-20 17:56:36,3567697931646329,fraud_Grimes LLC,entertainment,173.76,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,3099d5f5e522301b85c96e8aa7076e4d,1374342996,41.928824,-72.90975300000001,0
84794,2020-07-20 17:57:04,4992346398065154184,"fraud_Windler, Goodwin and Kovacek",home,25.52,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,25f101bcffb1983b00c07fa5480f5543,1374343024,40.982473,-89.283278,0
84795,2020-07-20 17:57:19,4512828414983801773,"fraud_Streich, Rolfson and Wilderman",kids_pets,79.4,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,18606840f7aaaefcd322f54afd3760e7,1374343039,40.098242,-80.474531,0
84796,2020-07-20 17:57:25,3545109339866548,"fraud_Romaguera, Wehner and Tromp",kids_pets,32.88,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,f92e5daaa9a23c3560c8dee9e19df49c,1374343045,33.917595,-91.42233399999999,0
84797,2020-07-20 17:57:33,6538891242532018,fraud_Padberg-Sauer,home,58.05,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,57bfa3b15eba1852556ef95c41088b16,1374343053,35.283201,-91.110355,0
